연도,월,시도 명,시군구 명,읍면동 명,동리 명,측정소 명,수온,수소이온농도,용존산소,생화학적 산소요구량,화학적 산소요구량,부유물질,총질소,총인
2023,03,전라북도,전주시완산구,대성동,,전주천1,5.8,8.2,12.4,0.3,1.6,1.3,3.490,0.013
2023,03,전라북도,완주군,고산면,읍내리,고산,6.2,7.7,12.2,1.3,3.3,1.4,1.873,0.003
2023,03,전라북도,무주군,무주읍,대차리,무주남대천2,9.4,8.6,13.4,1.3,3.5,0.8,2.507,0.006
2023,03,전라북도,무주군,무주읍,읍내리,무주남대천1,7.5,8.4,12.6,1.3,3.2,0.9,2.283,0.000
2023,03,전라북도,무주군,무주읍,읍내리,무주남대천3,10.1,7.6,11.8,1.9,3.7,2.5,2.369,0.019
2023,03,전라북도,부안군,상서면,청림리,백천내,9.5,6.8,9.9,0.8,1.8,0.2,2.688,0.005
2023,03,전라북도,무주군,안성면,진도리,구량천,7.9,8.1,12.6,2.3,4.6,10.0,2.824,0.019
2023,03,전라북도,진안군,정천면,월평리,정자천,10.1,8.1,12.2,0.9,2.6,2.3,2.388,0.009
2023,03,전라북도,진안군,진안읍,운산리,진안천,4.2,7.9,12.1,2.5,3.3,1.3,3.351,0.045
2023,03,전라북도,진안군,진안읍,가막리,가막,10.1,8.1,12.1,1.5,4.4,2.6,3.892,0.026
2023,03,전라북도,무주군,무주읍,용포리,용포,6.3,7.6,13.2,0.7,3.0,0.5,1.410,0.000
2023,03,전라북도,진안군,용담면,송풍리,용담,7.2,7.7,12.5,0.8,3.5,1.8,1.319,0.007
2023,03,전라북도,남원시,운봉읍,,람천2,11.4,9.0,10.8,0.9,4.4,2.3,2.192,0.019
2023,03,전라북도,남원시,인월면,중군리,람천1,12.5,9.0,12.1,1.7,6.1,4.2,3.786,0.040
2023,03,전라북도,임실군,관촌면,방수리,관촌,10.6,6.7,11.7,2.1,4.3,3.0,1.904,0.028
2023,03,전라북도,임실군,운암면,학암리,운암,4.5,7.5,12.9,2.2,4.4,3.2,1.943,0.018
2023,03,전라북도,정읍시,산내면,매죽리,추령천,11.3,7.4,11.4,1.7,4.0,1.9,3.113,0.012
2023,03,전라북도,임실군,강진면,용수리,임실,7.9,7.2,12.2,1.0,3.7,1.5,1.591,0.013
2023,03,전라북도,순창군,동계면,구미리,동계,9.8,8.1,11.9,1.0,4.5,1.1,1.465,0.013
2023,03,전라북도,순창군,구림면,안정리,치천,9.5,8.1,13.4,1.2,3.8,1.3,2.124,0.011
2023,03,전라북도,남원시,대강면,풍산리,수홍천,9.3,7.6,12.6,0.9,2.5,1.1,2.116,0.013
2023,03,전라북도,순창군,유등면,유촌리,옥택천,8.5,7.3,12.0,1.0,3.3,1.8,1.590,0.021
2023,03,전라북도,순창군,적성면,고원리,적성,10.0,8.2,11.4,1.2,4.3,2.8,1.270,0.011
2023,03,전라북도,남원시,금지면,귀석리,남원,8.3,8.2,11.8,1.8,4.0,2.6,1.175,0.012
2023,03,전라북도,남원시,대강면,월탄리,대강,12.1,7.8,12.2,2.1,4.5,3.9,1.372,0.026
2023,03,전라북도,장수군,산서면,사상리,오수천1,11.0,8.0,14.4,1.4,3.0,3.5,2.196,0.026
2023,03,전라북도,남원시,덕과면,사율리,율천,11.2,7.7,13.4,1.5,3.3,2.9,1.113,0.045
2023,03,전라북도,남원시,사매면,서도리,월평천,11.3,7.5,14.9,3.1,6.2,9.7,2.226,0.088
2023,03,전라북도,순창군,동계면,서호리,오수천2,13.7,8.4,12.8,2.0,4.8,3.4,1.163,0.022
2023,03,전라북도,임실군,삼계면,후천리,후곡천,10.2,7.9,13.7,1.3,4.0,1.5,1.585,0.021
2023,03,전라북도,남원시,산동면,월석리,요천1,9.3,7.8,12.1,1.2,2.7,1.2,2.239,0.010
2023,03,전라북도,남원시,금지면,창산리,요천2,8.5,7.5,11.0,2.4,4.9,4.8,6.061,0.022
2023,03,전라북도,남원시,송동면,세전리,요천3,12.6,7.2,10.9,2.8,5.4,6.4,5.330,0.039
2023,03,전라북도,고창군,아산면,구암리,주진천1,7.4,7.5,13.1,2.2,5.0,4.6,5.384,0.051
2023,03,전라북도,고창군,아산면,반암리,주진천2,6.4,7.6,10.9,2.0,4.9,4.6,5.246,0.039
2023,04,전라북도,익산시,성당면,부곡리,산북천,16.7,8.2,8.0,10.4,13.9,55.3,7.521,0.453
2023,04,전라북도,익산시,망성면,무형리,마산천,19.0,7.4,5.7,3.8,15.0,8.4,4.945,0.592
2023,04,전라북도,부안군,동진면,하장리,고부천2,15.9,8.1,10.2,4.1,8.7,6.6,3.195,0.042
2023,04,전라북도,부안군,동진면,하장리,고부천3,15.0,8.0,9.1,3.2,8.2,9.2,3.023,0.042
2023,04,전라북도,정읍시,영원면,앵성리,고부천1,15.3,8.2,10.2,5.1,9.5,9.4,2.303,0.112
2023,04,전라북도,김제시,부량면,옥정리,동진강3,14.9,8.6,10.7,5.0,10.0,15.4,2.801,0.053
2023,04,전라북도,정읍시,신태인읍,,동진강2,14.9,7.7,10.0,1.9,6.2,26.9,2.404,0.031
2023,04,전라북도,정읍시,신태인읍,구석리,용호천,14.3,7.9,8.7,2.4,6.9,8.0,2.259,0.091
2023,04,전라북도,정읍시,옹동면,산성리,동진강1,14.7,8.2,11.9,0.9,3.1,1.5,2.302,0.012
2023,04,전라북도,김제시,성덕면,남포리,신평천,14.9,8.4,8.4,5.7,13.5,21.9,3.965,0.084
2023,04,전라북도,김제시,죽산면,대창리,원평천3,14.6,8.2,9.4,2.4,8.4,9.1,3.409,0.042
2023,04,전라북도,김제시,봉남면,용신리,원평천1,15.9,9.2,14.3,11.8,16.8,26.8,2.296,0.046
2023,04,전라북도,김제시,죽산면,죽산리,원평천2,14.2,8.8,9.8,4.5,10.2,8.0,4.091,0.039
2023,04,전라북도,정읍시,공평동,,정읍천3,17.3,8.4,10.4,3.6,6.0,8.2,1.838,0.070
2023,04,전라북도,정읍시,송산동,,정읍천1,15.1,8.3,10.7,1.2,3.1,1.0,2.101,0.009
2023,04,전라북도,정읍시,연지동,,정읍천2,17.5,8.0,12.2,1.4,3.7,2.4,2.754,0.027
2023,04,전라북도,정읍시,이평면,하송리,정읍천4,15.6,7.6,10.0,4.5,10.1,19.9,5.431,0.083
2023,04,전라북도,정읍시,하모동,,천원천,16.1,8.3,10.9,3.8,6.7,9.0,2.629,0.077
2023,04,전라북도,김제시,백구면,마산리,마산천,16.6,8.0,9.8,7.5,15.5,83.3,7.353,0.379
2023,04,전라북도,완주군,삼례읍,,삼례,15.2,7.4,8.5,7.4,9.2,5.5,7.350,0.048
2023,04,전라북도,익산시,춘포면,인수리,익산천1,13.1,7.6,9.9,6.3,11.3,18.8,3.491,0.101
2023,04,전라북도,익산시,춘포면,인수리,익산천2,14.0,7.6,9.7,7.3,12.5,31.4,3.597,0.146
2023,04,전라북도,군산시,대야면,광교리,탑천,15.3,7.9,9.7,6.2,10.9,11.2,3.730,0.086
2023,04,전라북도,김제시,백구면,백구리,김제,16.4,8.0,10.9,6.6,11.4,21.1,6.258,0.079
2023,04,전라북도,김제시,백구면,월봉리,용암천,15.4,8.0,11.5,9.0,20.0,16.5,12.907,0.160
2023,04,전라북도,전주시완산구,서신동,,삼천3,16.3,8.2,9.9,2.4,5.8,6.2,2.091,0.089
2023,04,전라북도,전주시완산구,평화동3가,,삼천1,13.5,7.9,10.9,1.4,3.7,4.2,2.628,0.029
2023,04,전라북도,전주시완산구,효자동2가,,삼천2,15.8,7.9,11.1,2.0,4.9,6.2,2.024,0.044
2023,04,전라북도,완주군,소양면,황운리,소양천1,14.8,7.9,10.2,0.7,1.9,3.2,3.663,0.018
2023,04,전라북도,완주군,용진읍,상운리,소양천2,15.4,8.0,9.8,0.9,3.0,3.4,3.200,0.017
2023,04,전라북도,익산시,춘포면,용연리,익산천3,12.4,7.6,9.5,6.4,10.1,9.6,2.815,0.094
2023,04,전라북도,전주시덕진구,고랑동,,전주천7,17.3,7.3,9.2,6.8,11.6,5.5,10.678,0.081
2023,04,전라북도,전주시덕진구,전미동1가,,전주,15.4,8.2,11.1,4.3,6.9,10.2,1.013,0.227
2023,04,전라북도,전주시완산구,대성동,,전주천1,13.1,8.2,11.0,0.6,1.8,1.9,3.163,0.005
2023,04,전라북도,완주군,고산면,읍내리,고산,12.0,7.8,10.4,4.3,3.4,3.7,1.743,0.004
2023,04,전라북도,무주군,무주읍,대차리,무주남대천2,17.5,9.0,11.4,1.4,3.5,2.7,1.856,0.015
2023,04,전라북도,무주군,무주읍,읍내리,무주남대천1,14.8,8.6,10.4,1.0,2.8,2.0,1.853,0.004
2023,04,전라북도,무주군,무주읍,읍내리,무주남대천3,14.4,7.9,11.4,1.4,3.6,2.8,1.764,0.021
2023,04,전라북도,부안군,상서면,청림리,백천내,15.3,6.7,8.7,0.6,2.2,0.1,2.511,0.006
2023,04,전라북도,무주군,안성면,진도리,구량천,11.9,7.9,11.4,1.1,3.7,2.8,2.273,0.017
2023,04,전라북도,진안군,정천면,월평리,정자천,13.9,7.9,11.0,0.7,2.8,2.8,2.407,0.008
2023,04,전라북도,진안군,진안읍,운산리,진안천,19.8,8.1,9.9,1.7,2.5,1.2,3.248,0.037
2023,04,전라북도,진안군,진안읍,가막리,가막,14.2,8.1,11.4,0.9,3.9,2.4,2.262,0.031
2023,04,전라북도,무주군,무주읍,용포리,용포,15.2,7.8,10.3,0.9,3.3,2.0,1.432,0.004
2023,04,전라북도,진안군,용담면,송풍리,용담,10.7,7.6,11.3,0.8,3.5,2.6,1.113,0.010
2023,04,전라북도,남원시,운봉읍,,람천2,13.7,7.9,9.9,4.7,2.2,0.6,0.849,0.012
2023,04,전라북도,남원시,인월면,중군리,람천1,16.8,9.2,12.1,5.9,5.8,2.9,2.202,0.042
2023,04,전라북도,임실군,관촌면,방수리,관촌,12.8,7.3,10.8,2.0,4.0,2.7,1.691,0.027
2023,04,전라북도,임실군,운암면,학암리,운암,14.3,7.8,10.3,1.1,4.3,9.7,2.079,0.010
2023,04,전라북도,정읍시,산내면,매죽리,추령천,14.2,7.3,10.9,1.6,3.5,2.8,3.487,0.018
2023,04,전라북도,임실군,강진면,용수리,임실,11.2,7.1,11.1,1.1,3.4,2.0,1.907,0.013
2023,04,전라북도,순창군,동계면,구미리,동계,13.8,7.8,9.7,1.1,4.0,2.4,2.263,0.013
2023,04,전라북도,순창군,구림면,안정리,치천,15.6,7.6,10.8,1.2,3.2,2.0,2.802,0.022
2023,04,전라북도,남원시,대강면,풍산리,수홍천,15.2,7.4,10.8,1.3,4.4,3.1,1.514,0.040
2023,04,전라북도,순창군,유등면,유촌리,옥택천,13.2,7.3,10.2,1.2,3.8,1.8,1.408,0.035
2023,04,전라북도,순창군,적성면,고원리,적성,15.4,8.3,10.2,1.1,4.3,3.3,1.629,0.013
2023,04,전라북도,남원시,금지면,귀석리,남원,14.1,7.8,10.0,2.4,6.2,6.7,2.740,0.032
2023,04,전라북도,남원시,대강면,월탄리,대강,16.0,7.3,10.5,2.2,5.7,16.0,1.502,0.047
2023,04,전라북도,장수군,산서면,사상리,오수천1,17.5,7.6,12.9,1.7,4.0,11.7,2.095,0.059
2023,04,전라북도,남원시,덕과면,사율리,율천,16.1,7.9,13.6,1.7,4.0,2.7,0.909,0.059
2023,04,전라북도,남원시,사매면,서도리,월평천,16.6,7.9,14.2,2.4,6.4,16.6,2.067,0.122
2023,04,전라북도,순창군,동계면,서호리,오수천2,16.1,7.5,11.1,1.8,5.0,6.5,1.214,0.032
2023,04,전라북도,임실군,삼계면,후천리,후곡천,14.7,7.6,11.5,1.4,4.3,2.0,1.856,0.044
2023,04,전라북도,남원시,산동면,월석리,요천1,13.7,8.1,10.6,1.3,3.2,2.2,2.338,0.014
2023,04,전라북도,남원시,금지면,창산리,요천2,13.9,7.6,10.0,1.3,4.8,7.2,3.292,0.012
2023,04,전라북도,남원시,송동면,세전리,요천3,16.3,7.2,10.2,3.3,5.9,7.8,3.214,0.046
2023,04,전라북도,고창군,아산면,구암리,주진천1,19.8,8.3,12.0,3.6,7.5,22.0,4.573,0.055
2023,04,전라북도,고창군,아산면,반암리,주진천2,18.6,7.7,10.4,6.3,6.8,16.8,3.654,0.054
2023,05,전라북도,익산시,성당면,부곡리,산북천,20.9,7.4,8.0,4.9,10.7,34.7,4.177,0.203
2023,05,전라북도,익산시,망성면,무형리,마산천,22.2,7.2,4.7,3.4,10.4,7.4,3.251,0.425
2023,05,전라북도,부안군,동진면,하장리,고부천2,18.3,8.0,9.0,3.1,8.2,11.4,2.642,0.047
2023,05,전라북도,부안군,동진면,하장리,고부천3,19.6,7.8,9.9,3.7,10.9,20.0,5.418,0.108
2023,05,전라북도,정읍시,영원면,앵성리,고부천1,17.5,7.9,9.3,3.6,8.6,8.4,2.287,0.054
2023,05,전라북도,김제시,부량면,옥정리,동진강3,18.9,7.6,7.7,4.5,10.8,20.2,4.051,0.075
2023,05,전라북도,정읍시,신태인읍,,동진강2,22.8,7.4,8.5,3.8,9.2,28.5,2.393,0.117
2023,05,전라북도,정읍시,신태인읍,구석리,용호천,16.5,8.1,6.8,3.4,8.2,22.8,3.061,0.122
2023,05,전라북도,정읍시,옹동면,산성리,동진강1,18.4,7.8,9.6,1.3,3.7,3.7,2.207,0.020
2023,05,전라북도,김제시,성덕면,남포리,신평천,21.9,7.9,8.4,3.5,7.8,14.2,2.459,0.036
2023,05,전라북도,김제시,죽산면,대창리,원평천3,19.4,7.6,9.0,4.3,10.8,21.1,6.657,0.134
2023,05,전라북도,김제시,봉남면,용신리,원평천1,24.6,7.7,8.8,16.0,12.5,13.2,2.484,0.091
2023,05,전라북도,김제시,죽산면,죽산리,원평천2,22.5,8.9,9.8,5.5,11.1,11.5,5.918,0.048
2023,05,전라북도,정읍시,공평동,,정읍천3,19.6,8.1,9.7,2.5,5.0,4.0,1.429,0.055
2023,05,전라북도,정읍시,송산동,,정읍천1,16.1,8.3,9.8,1.2,3.3,1.1,1.226,0.018
2023,05,전라북도,정읍시,연지동,,정읍천2,17.3,8.2,9.9,1.6,4.1,7.5,1.469,0.023
2023,05,전라북도,정읍시,이평면,하송리,정읍천4,19.1,7.0,6.8,2.7,7.8,17.7,4.773,0.073
2023,05,전라북도,정읍시,하모동,,천원천,19.4,7.9,10.2,3.1,7.8,15.0,2.015,0.079
2023,05,전라북도,김제시,백구면,마산리,마산천,20.4,8.3,10.9,4.7,13.3,16.8,6.878,0.139
2023,05,전라북도,완주군,삼례읍,,삼례,18.4,7.2,8.7,1.3,6.7,5.1,5.238,0.031
2023,05,전라북도,익산시,춘포면,인수리,익산천1,16.9,7.3,8.3,1.7,13.1,28.4,3.544,0.092
2023,05,전라북도,익산시,춘포면,인수리,익산천2,18.0,7.4,8.4,1.7,13.3,21.6,3.257,0.097
2023,05,전라북도,군산시,대야면,광교리,탑천,20.0,7.4,7.6,4.1,10.1,25.8,3.384,0.074
2023,05,전라북도,김제시,백구면,백구리,김제,20.6,8.5,14.4,5.4,11.3,16.6,4.895,0.051
2023,05,전라북도,김제시,백구면,월봉리,용암천,19.1,8.2,9.2,5.9,18.3,18.8,5.580,0.153
2023,05,전라북도,전주시완산구,서신동,,삼천3,19.9,8.0,8.7,2.9,5.9,15.4,1.539,0.073
2023,05,전라북도,전주시완산구,평화동3가,,삼천1,19.1,8.0,9.8,0.8,2.8,4.4,1.075,0.047
2023,05,전라북도,전주시완산구,효자동2가,,삼천2,21.6,8.1,9.9,2.2,4.3,13.9,1.162,0.060
2023,05,전라북도,완주군,소양면,황운리,소양천1,16.1,8.3,9.5,0.9,2.6,1.3,0.689,0.016
2023,05,전라북도,완주군,용진읍,상운리,소양천2,19.7,8.5,11.4,2.0,4.0,4.3,2.736,0.039
2023,05,전라북도,익산시,춘포면,용연리,익산천3,19.1,7.4,8.9,1.3,9.6,13.1,3.591,0.130
2023,05,전라북도,전주시덕진구,고랑동,,전주천7,20.3,7.1,8.6,3.8,10.9,6.3,11.090,0.059
2023,05,전라북도,전주시덕진구,전미동1가,,전주,20.3,7.8,10.8,2.6,6.1,9.9,2.148,0.092
2023,05,전라북도,전주시완산구,대성동,,전주천1,15.1,8.2,10.4,0.3,1.9,1.3,2.609,0.009
2023,05,전라북도,완주군,고산면,읍내리,고산,14.2,7.5,9.8,0.8,3.2,1.8,2.865,0.007
2023,05,전라북도,무주군,무주읍,대차리,무주남대천2,21.6,9.4,12.7,1.8,3.9,3.1,1.597,0.013
2023,05,전라북도,무주군,무주읍,읍내리,무주남대천1,20.0,8.9,11.0,1.4,3.3,2.2,1.499,0.007
2023,05,전라북도,무주군,무주읍,읍내리,무주남대천3,19.1,7.9,10.6,0.8,3.3,3.2,1.775,0.009
2023,05,전라북도,부안군,상서면,청림리,백천내,17.4,6.0,9.6,0.6,1.4,1.0,5.816,0.008
2023,05,전라북도,무주군,안성면,진도리,구량천,15.8,7.7,10.4,0.8,4.0,9.1,2.402,0.026
2023,05,전라북도,진안군,정천면,월평리,정자천,17.8,7.8,10.6,0.6,2.9,3.9,2.533,0.019
2023,05,전라북도,진안군,진안읍,운산리,진안천,20.7,7.9,10.5,2.1,3.9,1.3,3.457,0.039
2023,05,전라북도,진안군,진안읍,가막리,가막,18.4,7.9,10.4,0.8,4.4,4.7,3.654,0.045
2023,05,전라북도,무주군,무주읍,용포리,용포,17.7,8.1,9.9,1.1,3.6,2.6,1.261,0.008
2023,05,전라북도,진안군,용담면,송풍리,용담,16.3,7.4,9.9,0.9,3.8,3.2,1.519,0.009
2023,05,전라북도,남원시,운봉읍,,람천2,22.1,8.6,8.9,1.6,3.8,2.6,1.450,0.029
2023,05,전라북도,남원시,인월면,중군리,람천1,23.7,8.0,9.1,2.4,6.8,9.2,2.796,0.061
2023,05,전라북도,임실군,관촌면,방수리,관촌,16.7,7.2,9.9,2.4,4.7,6.1,3.012,0.039
2023,05,전라북도,임실군,운암면,학암리,운암,20.8,8.7,10.3,1.9,4.9,6.8,2.734,0.013
2023,05,전라북도,정읍시,산내면,매죽리,추령천,19.4,7.5,11.0,1.7,3.8,5.0,4.368,0.024
2023,05,전라북도,임실군,강진면,용수리,임실,18.6,7.6,11.0,1.9,3.8,2.3,1.787,0.015
2023,05,전라북도,순창군,동계면,구미리,동계,19.7,7.7,8.5,1.2,4.3,4.6,2.862,0.026
2023,05,전라북도,순창군,구림면,안정리,치천,20.6,7.6,9.5,2.1,4.0,3.4,3.055,0.036
2023,05,전라북도,남원시,대강면,풍산리,수홍천,21.6,7.2,8.2,4.0,7.7,18.1,2.988,0.113
2023,05,전라북도,순창군,유등면,유촌리,옥택천,20.1,7.1,8.1,2.8,6.5,4.9,2.270,0.065
2023,05,전라북도,순창군,적성면,고원리,적성,20.1,8.4,9.8,1.8,5.5,3.8,1.959,0.026
2023,05,전라북도,남원시,금지면,귀석리,남원,21.5,7.7,9.1,1.2,5.9,6.7,2.764,0.038
2023,05,전라북도,남원시,대강면,월탄리,대강,23.5,8.3,11.5,2.7,6.8,10.9,1.944,0.051
2023,05,전라북도,장수군,산서면,사상리,오수천1,21.7,8.5,12.9,2.5,5.3,9.9,2.361,0.075
2023,05,전라북도,남원시,덕과면,사율리,율천,20.0,7.0,10.8,1.6,3.9,4.5,0.884,0.058
2023,05,전라북도,남원시,사매면,서도리,월평천,22.2,7.8,13.4,2.2,8.6,8.3,1.677,0.120
2023,05,전라북도,순창군,동계면,서호리,오수천2,24.0,8.6,10.8,2.1,6.1,5.7,1.549,0.048
2023,05,전라북도,임실군,삼계면,후천리,후곡천,21.8,7.4,10.1,2.0,6.6,10.6,2.266,0.120
2023,05,전라북도,남원시,산동면,월석리,요천1,15.9,7.5,10.1,1.6,3.0,2.3,2.540,0.018
2023,05,전라북도,남원시,금지면,창산리,요천2,21.1,7.6,8.8,1.4,5.0,6.3,2.932,0.031
2023,05,전라북도,남원시,송동면,세전리,요천3,22.5,8.5,10.5,4.0,6.9,10.1,2.648,0.062
2023,05,전라북도,고창군,아산면,구암리,주진천1,16.1,7.6,9.5,2.1,8.4,45.8,4.171,0.122
2023,05,전라북도,고창군,아산면,반암리,주진천2,15.7,7.9,9.3,1.9,7.9,43.8,4.371,0.116
2023,06,전라북도,익산시,성당면,부곡리,산북천,26.9,7.4,5.3,3.3,12.8,36.2,2.684,0.127
2023,06,전라북도,익산시,망성면,무형리,마산천,23.7,7.4,7.2,3.3,11.9,22.9,2.594,0.299
2023,06,전라북도,부안군,동진면,하장리,고부천2,23.9,7.6,7.8,4.8,9.9,16.2,3.932,0.104
2023,06,전라북도,부안군,동진면,하장리,고부천3,23.9,7.0,5.9,2.4,10.2,23.6,3.837,0.134
2023,06,전라북도,정읍시,영원면,앵성리,고부천1,24.2,7.8,8.9,4.6,9.8,21.8,3.843,0.127
2023,06,전라북도,김제시,부량면,옥정리,동진강3,22.8,7.0,7.1,3.6,12.0,306.2,3.806,0.195
2023,06,전라북도,정읍시,신태인읍,,동진강2,25.8,7.6,8.2,5.2,11.4,19.3,3.641,0.076
2023,06,전라북도,정읍시,신태인읍,구석리,용호천,21.8,7.9,7.5,2.9,10.7,12.2,2.038,0.171
2023,06,전라북도,정읍시,옹동면,산성리,동진강1,21.7,7.8,8.7,2.5,5.4,6.4,3.021,0.011
2023,06,전라북도,김제시,성덕면,남포리,신평천,25.5,8.4,9.5,4.6,8.5,14.2,3.110,0.016
2023,06,전라북도,김제시,죽산면,대창리,원평천3,23.3,7.1,6.8,2.3,9.2,24.8,3.886,0.153
2023,06,전라북도,김제시,봉남면,용신리,원평천1,27.0,8.1,9.6,5.6,16.0,24.3,2.577,0.045
2023,06,전라북도,김제시,죽산면,죽산리,원평천2,26.0,7.8,8.4,5.1,9.8,21.5,4.104,0.054
2023,06,전라북도,정읍시,공평동,,정읍천3,23.7,7.7,8.0,2.5,6.4,6.3,2.941,0.059
2023,06,전라북도,정읍시,송산동,,정읍천1,20.8,7.8,9.3,1.0,2.7,1.2,1.835,0.009
2023,06,전라북도,정읍시,연지동,,정읍천2,21.8,7.8,9.3,1.3,3.1,2.1,2.540,0.013
2023,06,전라북도,정읍시,이평면,하송리,정읍천4,23.0,7.1,5.7,2.8,8.9,17.1,3.627,0.104
2023,06,전라북도,정읍시,하모동,,천원천,23.3,7.4,8.2,3.3,7.6,9.7,3.078,0.079
2023,06,전라북도,김제시,백구면,마산리,마산천,25.0,7.9,8.8,4.8,9.9,14.3,3.414,0.096
2023,06,전라북도,완주군,삼례읍,,삼례,25.1,7.3,7.5,2.2,7.2,5.0,4.917,0.011
2023,06,전라북도,익산시,춘포면,인수리,익산천1,25.0,7.5,7.6,3.8,17.0,27.4,3.156,0.066
2023,06,전라북도,익산시,춘포면,인수리,익산천2,26.3,7.6,7.9,3.5,16.6,19.4,3.111,0.040
2023,06,전라북도,군산시,대야면,광교리,탑천,24.9,7.1,5.0,3.2,10.8,28.0,2.667,0.101
2023,06,전라북도,김제시,백구면,백구리,김제,24.6,8.0,10.0,4.0,9.3,68.9,3.936,0.093
2023,06,전라북도,김제시,백구면,월봉리,용암천,24.8,7.7,8.3,5.0,13.7,19.6,3.111,0.122
2023,06,전라북도,전주시완산구,서신동,,삼천3,21.7,7.8,8.4,1.7,5.7,11.2,2.338,0.054
2023,06,전라북도,전주시완산구,평화동3가,,삼천1,20.1,7.6,8.6,1.5,5.3,9.6,2.312,0.052
2023,06,전라북도,전주시완산구,효자동2가,,삼천2,21.0,7.6,8.8,1.4,5.9,10.2,2.300,0.053
2023,06,전라북도,완주군,소양면,황운리,소양천1,23.1,8.1,9.3,1.0,2.6,2.9,3.835,0.012
2023,06,전라북도,완주군,용진읍,상운리,소양천2,23.0,8.0,10.2,1.7,4.1,3.4,5.776,0.074
2023,06,전라북도,익산시,춘포면,용연리,익산천3,26.6,9.1,11.6,4.2,11.3,14.8,3.329,0.016
2023,06,전라북도,전주시덕진구,고랑동,,전주천7,23.6,7.2,7.8,7.1,9.4,5.2,8.511,0.056
2023,06,전라북도,전주시덕진구,전미동1가,,전주,23.5,7.4,8.2,1.6,4.9,7.1,2.521,0.051
2023,06,전라북도,전주시완산구,대성동,,전주천1,17.8,7.8,9.3,0.5,1.5,1.1,5.123,0.006
2023,06,전라북도,완주군,고산면,읍내리,고산,18.5,7.8,8.9,1.0,3.7,2.7,3.092,0.003
2023,06,전라북도,무주군,무주읍,대차리,무주남대천2,20.0,7.8,9.1,1.2,3.6,3.1,2.837,0.000
2023,06,전라북도,무주군,무주읍,읍내리,무주남대천1,19.6,7.8,8.9,1.1,3.4,3.0,2.709,0.000
2023,06,전라북도,무주군,무주읍,읍내리,무주남대천3,22.6,7.8,10.3,0.7,3.7,6.8,1.989,0.028
2023,06,전라북도,부안군,상서면,청림리,백천내,18.9,6.6,9.0,0.7,1.8,1.3,4.006,0.007
2023,06,전라북도,무주군,안성면,진도리,구량천,20.1,7.8,9.8,0.6,3.9,7.0,2.151,0.040
2023,06,전라북도,진안군,정천면,월평리,정자천,22.0,7.7,9.0,0.4,3.0,4.4,2.561,0.022
2023,06,전라북도,진안군,진안읍,운산리,진안천,23.6,7.9,9.8,2.3,4.1,1.5,3.516,0.042
2023,06,전라북도,진안군,진안읍,가막리,가막,22.2,8.1,9.7,0.8,4.9,6.9,2.953,0.074
2023,06,전라북도,무주군,무주읍,용포리,용포,20.7,8.0,9.6,0.9,3.9,2.4,2.561,0.004
2023,06,전라북도,진안군,용담면,송풍리,용담,19.2,7.3,9.7,0.9,4.2,3.9,1.843,0.017
2023,06,전라북도,남원시,운봉읍,,람천2,25.2,9.0,8.9,2.1,4.6,1.6,1.326,0.017
2023,06,전라북도,남원시,인월면,중군리,람천1,26.0,9.1,11.0,3.3,7.8,2.0,1.875,0.031
2023,06,전라북도,임실군,관촌면,방수리,관촌,20.9,7.1,8.2,2.2,4.7,6.7,3.031,0.036
2023,06,전라북도,임실군,운암면,학암리,운암,20.3,7.7,8.5,1.4,4.5,7.6,4.722,0.020
2023,06,전라북도,정읍시,산내면,매죽리,추령천,22.7,7.5,9.8,2.1,4.2,3.9,3.333,0.025
